date,index,eur/jpy,nikkei225,eem,eur/usd,dbc,aex,nasdaq,euribor,nikkei_eur,nasdaq_eur,eem_eur,dbc_eur,loanrate,nikkei_ret,nasdaq_ret,aex_ret,eem_ret,dbc_ret,loanrate_change,loss
2011-03-30,1,116.290001,9708.790039,48.25,1.411114,30.040001,367.869995,2776.790039,0.9031,1129035.2033441,3918.367299093446,68.0862505,42.389865971114,0.029031,0.0,0.0,0.0,0.0,0.0,0.0,0.006903180002134697
2011-03-31,2,117.410004,9755.099609,48.669998,1.41213,30.51,365.619995,2781.070068,0.9031,1145346.2841130886,3927.23247512484,68.72836427574,43.0840863,0.029031,0.004758520339127159,0.0015401718516354634,-0.00613507229275001,0.008666954967291307,0.015524638543696678,0.0,-0.4276482636512929
2011-04-01,3,118.021004,9708.389648,49.450001,1.415869,30.719999,369.450012,2789.600098,0.9031,1145793.8934801666,3949.708301155162,70.014723465869,43.495494264131004,0.029031,-0.004799761240896316,0.0030624813218498304,0.01042091671183254,0.01589929553888192,0.006859376998809452,0.0,-0.46070807495408367
2011-04-04,6,119.786003,9718.889648,49.869999,1.422333,31.0,369.01001,2789.189941,0.9031,1164186.944531997,3967.156896352353,70.931745287667,44.092323,0.029031,0.001080954349028218,-0.0001470415620135057,-0.0011916746715101567,0.008457521214727315,0.00907332875775868,0.0,-0.21087503399249746
2011-04-05,7,119.610001,9615.549805,49.77,1.42201,31.030001,368.959991,2791.189941,0.9031,1150115.9217915998,3969.10000800141,70.7734377,44.124971722009995,0.029031,-0.010689818789124672,0.0007167971098471781,-0.00013555835605494337,-0.0020072066354326346,0.0009673062020190137,0.0,0.21606699398214974
2011-04-06,8,121.078003,9584.370117,50.040001,1.421909,31.120001,369.640015,2799.820068,0.9031,1160456.3937792364,3981.089353069812,71.152327781909,44.249809501909,0.029031,-0.003247900567902917,0.00308714663011056,0.0018413869120568194,0.005410312712260001,0.002896220756701151,0.0,-0.185214416670113
2011-04-07,9,122.300003,9590.929688,49.990002,1.433527,31.18,367.390015,2796.139893,0.9031,1172970.7296151891,4008.342032392611,71.66201759705399,44.69737186,0.029031,0.0006841688341339136,-0.001315297305988672,-0.0061056046514060824,-0.0009996801492428986,0.0019261321857642066,0.0,0.15949011465984603
2011-04-08,10,121.480003,9768.080078,50.040001,1.430206,31.92,366.940002,2780.419922,0.9031,1186626.3971796804,3976.5732549639324,71.567509670206,45.65217552000001,0.029031,0.01830210708882163,-0.005637889007127583,-0.0012256425473999855,0.0009996801492428986,0.023455908951977467,0.0,-0.7364677141721764
2011-04-11,13,122.987999,9719.700195,49.450001,1.446215,31.33,366.470001,2771.51001,0.9031,1195406.4778629597,4008.1993491121502,71.515333196215,45.30991595,0.029031,-0.0049651609073926295,-0.0032096657408331453,-0.001281687084762062,-0.011860627291554682,-0.01865666761750795,0.0,0.7850649490021784
2011-04-12,14,122.181999,9555.259766,48.52,1.443793,30.690001,360.769989,2744.790039,0.9031,1167480.7391741523,3962.9086447779273,70.05283636000001,44.310008613793,0.029031,-0.01706301014360534,-0.009687718122275868,-0.01567605963395735,-0.01898599421531877,-0.020639203748552326,0.0,1.8114444558432996
2011-04-13,15,121.004997,9641.179688,48.919998,1.447639,30.93,362.76001,2761.52002,0.9031,1166630.9192229009,3997.6840802327797,70.81849698472199,44.77547427,0.029031,0.008951711691942421,0.006076676504462419,0.0055008804634653075,0.008210185860046959,0.007789685481430553,0.0,-0.8560566725592887
2011-04-14,16,121.0,9653.919922,49.07,1.44421,31.01,359.480011,2760.219971,0.9031,1168124.310562,3986.33728431791,70.8673847,44.784952100000005,0.029031,0.0013205669946234622,-0.00047088382507709525,-0.009082912755874695,0.003061580165915956,0.002583146415379378,0.0,0.15878839808384176
2011-04-18,20,119.835999,9556.650391,47.900002,1.441296,30.98,352.679993,2735.379883,0.9031,1145230.7466992256,3942.4920838483677,69.038081282592,44.65135008,0.029031,-0.01012675424750853,-0.009040053070089371,-0.019097463019122074,-0.024132303931290178,-0.0009678981236351802,0.0,1.2058524866229263
2011-04-19,21,117.084999,9441.030273,48.59,1.422394,30.99,353.170013,2744.969971,0.9031,1105403.0200731747,3904.4288169305737,69.11412446,44.07999005999999,0.029031,-0.01217217486515132,0.0034998122544420696,0.001388453848711002,0.014302202247289841,0.0003227368109341988,0.0,0.0912606554491125
2011-04-20,22,118.386002,9606.820313,49.740002,1.433795,31.48,359.869995,2802.51001,0.9031,1137313.0487884588,4018.22483978795,71.31696616759,45.1358666,0.029031,0.017408182203851652,0.020745312393436244,0.018793277009304,0.023391730166533176,0.01568785174954579,0.0,-2.3497744757583963
2011-04-21,23,119.639999,9685.769531,50.18,1.4514,31.709999,359.01001,2820.159912,0.9031,1158805.4570030705,4093.1800962768,72.831252,46.0238925486,0.029031,0.008184454170322653,0.006278141956572725,-0.002392570120909099,0.00880706235393136,0.007279633465259838,0.0,-0.6363544243007062
2011-04-26,28,119.315002,9558.69043,50.200001,1.457896,31.610001,359.549988,2847.540039,0.9031,1140495.167772831,4151.417232697944,73.18638065789601,46.084094017896,0.029031,-0.013207016294851215,0.009661887621322585,0.001502945065539052,0.0003985056797257691,-0.0031584991513780025,0.0,-0.10929184694322186
2011-04-27,29,119.709999,9691.839844,50.110001,1.468795,31.799999,359.709991,2869.879883,0.9031,1160210.1380334,4215.265222750985,73.601318918795,46.707679531205,0.029031,0.013833544890932359,0.00781469893586717,0.00044491006676583567,-0.0017944376902723214,0.005992700476505242,0.0,-0.8949968095487736
2011-04-28,30,121.467003,9849.740234,49.700001,1.478,31.57,359.48999,2872.530029,0.9031,1196418.426552499,4245.599382862,73.456601478,46.66046,0.029031,0.016160804392093553,0.0009230083636522224,-0.000611793694867302,-0.00821565570442262,-0.007258955769689379,0.0,-0.25046396157636147
2011-05-02,34,120.213997,10004.2002,50.009998,1.479399,31.58,361.559998,2864.080078,1.1271,1202644.8928301993,4237.1172033131215,73.984741031202,46.71942041999999,0.031271,0.015559942156832207,-0.002945975743045892,0.005741664853275985,0.006217992215502566,0.00031670625759572246,0.002239999999999999,-0.4456467062116379
2011-05-06,38,116.940002,9859.200195,48.25,1.45444,28.6,359.119995,2827.560059,1.1271,1152934.8905217005,4112.516452211959,70.17672999999999,41.596984,0.031271,-0.014599975611645277,-0.012833039094858556,-0.006771416847870526,-0.035827117653814966,-0.09911729100168909,0.0,3.5348289292029644
2011-05-09,41,115.82,9794.379883,48.34,1.435297,29.65,355.929993,2843.25,1.1271,1134385.07804906,4080.90819525,69.38225698000001,42.55655605,0.031271,-0.006596309352008944,0.005533594274225173,-0.008922517913053873,0.0018635474903421212,0.03605540761792758,0.0,-0.8017158362621531
2011-05-10,42,115.343002,9818.759766,48.91,1.437608,29.92,361.049988,2871.889893,1.1271,1132525.2273272574,4128.651885295944,70.31340727999999,43.01323136,0.031271,0.0024860778022421925,0.010022548276714893,0.014282357023096104,0.011722499275928833,0.009065027662542136,0.0,-1.1460261142169934
2011-05-11,43,116.699997,9864.259766,47.830002,1.441109,28.959999,360.549988,2845.060059,1.1271,1151159.0850994205,4100.0416565654305,68.928246352218,41.734515198890996,0.031271,0.00462328261900069,-0.009386134634589816,-0.0013858095805137083,-0.02232877504430064,-0.0326116201191482,0.0,1.1951497542132268
2011-05-12,44,115.130997,9716.650391,47.970001,1.4211,28.99,357.519989,2863.040039,1.1271,1118687.6470162696,4068.6661994229003,68.1701684211,41.197689,0.031271,-0.015077151166666525,0.006299833274436395,-0.008439336222596516,0.002922736853369745,0.0010354099464358058,0.0,0.24943970255756703
