DATE,EUR3MTD156N
2015-08-21,-0.03
2015-08-24,-0.03
2015-08-25,-0.02786
2015-08-26,-0.02857
2015-08-27,-0.02929
2015-08-28,-0.03
2015-08-31,.
2015-09-01,-0.03
2015-09-02,-0.03071
2015-09-03,-0.03214
2015-09-04,-0.03357
2015-09-07,-0.03786
2015-09-08,-0.03714
2015-09-09,-0.04286
2015-09-10,-0.04286
2015-09-11,-0.04286
2015-09-14,-0.03786
2015-09-15,-0.04429
2015-09-16,-0.04
2015-09-17,-0.04
2015-09-18,-0.04
2015-09-21,-0.04071
2015-09-22,-0.04071
2015-09-23,-0.04214
2015-09-24,-0.04214
2015-09-25,-0.04143
2015-09-28,-0.04214
2015-09-29,-0.04071
2015-09-30,-0.04071
2015-10-01,-0.04571
2015-10-02,-0.04429
2015-10-05,-0.04429
2015-10-06,-0.04429
2015-10-07,-0.04429
2015-10-08,-0.04571
2015-10-09,-0.04571
2015-10-12,-0.04571
2015-10-13,-0.04714
2015-10-14,-0.04714
2015-10-15,-0.04929
2015-10-16,-0.055
2015-10-19,-0.05714
2015-10-20,-0.05071
2015-10-21,-0.05
2015-10-22,-0.05286
2015-10-23,-0.06643
2015-10-26,-0.06857
2015-10-27,-0.07
2015-10-28,-0.07143
2015-10-29,-0.07143
2015-10-30,-0.07429
2015-11-02,-0.07429
2015-11-03,-0.07643
2015-11-04,-0.07857
2015-11-05,-0.07857
2015-11-06,-0.08071
2015-11-09,-0.08071
2015-11-10,-0.08786
2015-11-11,-0.08929
2015-11-12,-0.09214
2015-11-13,-0.09214
2015-11-16,-0.095
2015-11-17,-0.09786
2015-11-18,-0.09786
2015-11-19,-0.09786
2015-11-20,-0.10357
2015-11-23,-0.10786
2015-11-24,-0.11286
2015-11-25,-0.11286
2015-11-26,-0.11786
2015-11-27,-0.11786
2015-11-30,-0.11714
2015-12-01,-0.12
2015-12-02,-0.12143
2015-12-03,-0.12857
2015-12-04,-0.11
2015-12-07,-0.11214
2015-12-08,-0.11429
2015-12-09,-0.11429
2015-12-10,-0.12143
2015-12-11,-0.12214
2015-12-14,-0.12357
2015-12-15,-0.12286
2015-12-16,-0.12286
2015-12-17,-0.12357
2015-12-18,-0.12429
2015-12-21,-0.12643
2015-12-22,-0.12643
2015-12-23,-0.12714
2015-12-24,-0.12714
2015-12-25,.
2015-12-28,.
2015-12-29,-0.12714
2015-12-30,-0.12786
2015-12-31,-0.12786
2016-01-01,.
2016-01-04,-0.12857
2016-01-05,-0.12857
2016-01-06,-0.13143
2016-01-07,-0.13857
2016-01-08,-0.13857
2016-01-11,-0.14071
2016-01-12,-0.14071
2016-01-13,-0.14071
2016-01-14,-0.14643
2016-01-15,-0.14714
2016-01-18,-0.14857
2016-01-19,-0.15143
2016-01-20,-0.15571
2016-01-21,-0.15643
2016-01-22,-0.16286
2016-01-25,-0.16571
2016-01-26,-0.16929
2016-01-27,-0.17071
2016-01-28,-0.17429
2016-01-29,-0.18071
2016-02-01,-0.18143
2016-02-02,-0.18071
2016-02-03,-0.18357
2016-02-04,-0.18529
2016-02-05,-0.18814
2016-02-08,-0.19057
2016-02-09,-0.19343
2016-02-10,-0.19414
2016-02-11,-0.19643
2016-02-12,-0.202
2016-02-15,-0.20129
2016-02-16,-0.20657
2016-02-17,-0.208
2016-02-18,-0.21229
2016-02-19,-0.21343
2016-02-22,-0.21571
2016-02-23,-0.21571
2016-02-24,-0.21586
2016-02-25,-0.21729
2016-02-26,-0.22043
2016-02-29,-0.22286
2016-03-01,-0.22286
2016-03-02,-0.227
2016-03-03,-0.22914
2016-03-04,-0.23014
2016-03-07,-0.23514
2016-03-08,-0.23929
2016-03-09,-0.24214
2016-03-10,-0.24286
2016-03-11,-0.23571
2016-03-14,-0.23929
2016-03-15,-0.24286
2016-03-16,-0.24571
2016-03-17,-0.24786
2016-03-18,-0.24643
2016-03-21,-0.24857
2016-03-22,-0.24943
2016-03-23,-0.24943
2016-03-24,-0.24886
2016-03-25,.
2016-03-28,.
2016-03-29,-0.249
2016-03-30,-0.249
2016-03-31,-0.249
2016-04-01,-0.24971
2016-04-04,-0.25114
2016-04-05,-0.25143
2016-04-06,-0.25143
2016-04-07,-0.25757
2016-04-08,-0.26043
2016-04-11,-0.26286
2016-04-12,-0.26214
2016-04-13,-0.26
2016-04-14,-0.26786
2016-04-15,-0.265
2016-04-18,-0.265
2016-04-19,-0.268
2016-04-20,-0.26729
2016-04-21,-0.26743
2016-04-22,-0.26771
2016-04-25,-0.26929
2016-04-26,-0.27286
2016-04-27,-0.27286
2016-04-28,-0.27243
2016-04-29,-0.27171
2016-05-02,.
2016-05-03,-0.27386
2016-05-04,-0.27557
2016-05-05,-0.27586
2016-05-06,-0.276
2016-05-09,-0.27743
2016-05-10,-0.27743
2016-05-11,-0.27314
2016-05-12,-0.27529
2016-05-13,-0.27529
2016-05-16,-0.27529
2016-05-17,-0.281
2016-05-18,-0.281
2016-05-19,-0.27957
2016-05-20,-0.27814
2016-05-23,-0.27814
2016-05-24,-0.27957
2016-05-25,-0.27886
2016-05-26,-0.27886
2016-05-27,-0.28171
2016-05-30,.
2016-05-31,-0.28186
2016-06-01,-0.28114
2016-06-02,-0.27829
2016-06-03,-0.27757
2016-06-06,-0.27971
2016-06-07,-0.27829
2016-06-08,-0.28043
2016-06-09,-0.28114
2016-06-10,-0.28186
2016-06-13,-0.28114
2016-06-14,-0.28329
2016-06-15,-0.28257
2016-06-16,-0.28357
2016-06-17,-0.28429
2016-06-20,-0.28357
2016-06-21,-0.28357
2016-06-22,-0.285
2016-06-23,-0.28786
2016-06-24,-0.295
2016-06-27,-0.29743
2016-06-28,-0.29
2016-06-29,-0.29357
2016-06-30,-0.29486
2016-07-01,-0.29514
2016-07-04,-0.298
2016-07-05,-0.298
2016-07-06,-0.30229
2016-07-07,-0.30371
2016-07-08,-0.30443
2016-07-11,-0.30157
2016-07-12,-0.30086
2016-07-13,-0.30786
2016-07-14,-0.30786
2016-07-15,-0.30429
2016-07-18,-0.30643
2016-07-19,-0.30357
2016-07-20,-0.30357
2016-07-21,-0.30357
2016-07-22,-0.30357
2016-07-25,-0.30357
2016-07-26,-0.30357
2016-07-27,-0.30286
2016-07-28,-0.30286
2016-07-29,-0.30214
2016-08-01,-0.30286
2016-08-02,-0.30429
2016-08-03,-0.31443
2016-08-04,-0.31443
2016-08-05,-0.31571
2016-08-08,-0.31571
2016-08-09,-0.31857
2016-08-10,-0.31857
2016-08-11,-0.31929
2016-08-12,-0.31929
2016-08-15,-0.32143
2016-08-16,-0.32157
2016-08-17,-0.32014
2016-08-18,-0.32029
2016-08-19,-0.32029
2016-08-22,-0.32029
2016-08-23,-0.31886
2016-08-24,-0.32029
2016-08-25,-0.32029
2016-08-26,-0.32029
2016-08-29,.
2016-08-30,-0.32243
2016-08-31,-0.32257
2016-09-01,-0.32686
2016-09-02,-0.32586
2016-09-05,-0.32514
2016-09-06,-0.324
2016-09-07,-0.32114
2016-09-08,-0.32257
2016-09-09,-0.31871
2016-09-12,-0.32014
2016-09-13,-0.32014
2016-09-14,-0.31943
2016-09-15,-0.32014
2016-09-16,-0.32086
2016-09-19,-0.32086
2016-09-20,-0.32157
2016-09-21,-0.32243
2016-09-22,-0.32243
2016-09-23,-0.32029
2016-09-26,-0.32186
2016-09-27,-0.32186
2016-09-28,-0.32538
2016-09-29,-0.322
2016-09-30,-0.322
2016-10-03,-0.322
2016-10-04,-0.32057
2016-10-05,-0.32057
2016-10-06,-0.32057
2016-10-07,-0.322
2016-10-10,-0.32171
2016-10-11,-0.32043
2016-10-12,-0.32271
2016-10-13,-0.32486
2016-10-14,-0.32343
2016-10-17,-0.32343
2016-10-18,-0.32357
2016-10-19,-0.32357
2016-10-20,-0.32357
2016-10-21,-0.32286
2016-10-24,-0.32286
2016-10-25,-0.32286
2016-10-26,-0.32357
2016-10-27,-0.31929
2016-10-28,-0.31929
2016-10-31,-0.32071
2016-11-01,-0.32214
2016-11-02,-0.32357
2016-11-03,-0.32286
2016-11-04,-0.32286
2016-11-07,-0.32214
2016-11-08,-0.33143
2016-11-09,-0.33214
2016-11-10,-0.33143
2016-11-11,-0.33071
2016-11-14,-0.33214
2016-11-15,-0.33143
2016-11-16,-0.32857
2016-11-17,-0.32929
2016-11-18,-0.32929
2016-11-21,-0.32714
2016-11-22,-0.33071
2016-11-23,-0.33071
2016-11-24,-0.32929
2016-11-25,-0.33071
2016-11-28,-0.33143
2016-11-29,-0.32643
2016-11-30,-0.325
2016-12-01,-0.33357
2016-12-02,-0.33357
2016-12-05,-0.33429
2016-12-06,-0.33714
2016-12-07,-0.33714
2016-12-08,-0.33429
2016-12-09,-0.33357
2016-12-12,-0.33357
2016-12-13,-0.33429
2016-12-14,-0.33071
2016-12-15,-0.33
2016-12-16,-0.32929
2016-12-19,-0.33071
2016-12-20,-0.33071
2016-12-21,-0.33357
2016-12-22,-0.335
2016-12-23,-0.33357
2016-12-26,.
2016-12-27,.
2016-12-28,-0.33571
2016-12-29,-0.33571
2016-12-30,-0.33643
2017-01-02,.
2017-01-03,-0.33571
2017-01-04,-0.33857
2017-01-05,-0.33857
2017-01-06,-0.34143
2017-01-09,-0.34071
2017-01-10,-0.34071
2017-01-11,-0.34071
2017-01-12,-0.34143
2017-01-13,-0.34143
2017-01-16,-0.34286
2017-01-17,-0.34071
2017-01-18,-0.34071
2017-01-19,-0.34071
2017-01-20,-0.34071
2017-01-23,-0.34071
2017-01-24,-0.34071
2017-01-25,-0.34357
2017-01-26,-0.34357
2017-01-27,-0.345
2017-01-30,-0.345
2017-01-31,-0.34357
2017-02-01,-0.34357
2017-02-02,-0.34386
2017-02-03,-0.34386
2017-02-06,-0.34386
2017-02-07,-0.34957
2017-02-08,-0.34829
2017-02-09,-0.349
2017-02-10,-0.349
2017-02-13,-0.349
2017-02-14,-0.35043
2017-02-15,-0.35014
2017-02-16,-0.35014
2017-02-17,-0.35157
2017-02-20,-0.35214
2017-02-21,-0.35214
2017-02-22,-0.35214
2017-02-23,-0.35071
2017-02-24,-0.35143
2017-02-27,-0.35214
2017-02-28,-0.35286
2017-03-01,-0.35643
2017-03-02,-0.355
2017-03-03,-0.35429
2017-03-06,-0.35214
2017-03-07,-0.35357
2017-03-08,-0.35714
2017-03-09,-0.35714
2017-03-10,-0.35429
2017-03-13,-0.35429
2017-03-14,-0.35429
2017-03-15,-0.35429
2017-03-16,-0.35429
2017-03-17,-0.35429
2017-03-20,-0.35429
2017-03-21,-0.35571
2017-03-22,-0.35571
2017-03-23,-0.35571
2017-03-24,-0.35571
2017-03-27,-0.35571
2017-03-28,-0.35786
2017-03-29,-0.35786
2017-03-30,-0.35571
2017-03-31,-0.35786
2017-04-03,-0.36071
2017-04-04,-0.35929
2017-04-05,-0.35929
2017-04-06,-0.35929
2017-04-07,-0.35786
2017-04-10,-0.36071
2017-04-11,-0.36071
2017-04-12,-0.36071
2017-04-13,-0.35786
2017-04-14,.
2017-04-17,.
2017-04-18,-0.35929
2017-04-19,-0.36071
2017-04-20,-0.36071
2017-04-21,-0.36214
2017-04-24,-0.35857
2017-04-25,-0.36143
2017-04-26,-0.36071
2017-04-27,-0.36071
2017-04-28,-0.36286
2017-05-01,.
2017-05-02,-0.36214
2017-05-03,-0.36214
2017-05-04,-0.36214
2017-05-05,-0.36286
2017-05-08,-0.36429
2017-05-09,-0.36429
2017-05-10,-0.36857
2017-05-11,-0.36714
2017-05-12,-0.36643
2017-05-15,-0.36643
2017-05-16,-0.37071
2017-05-17,-0.37214
2017-05-18,-0.37286
2017-05-19,-0.37286
2017-05-22,-0.36857
2017-05-23,-0.36929
2017-05-24,-0.37
2017-05-25,-0.36929
2017-05-26,-0.36929
2017-05-29,.
2017-05-30,-0.36929
2017-05-31,-0.37
2017-06-01,-0.37
2017-06-02,-0.37
2017-06-05,-0.37
2017-06-06,-0.37
2017-06-07,-0.37
2017-06-08,-0.37071
2017-06-09,-0.37214
2017-06-12,-0.37143
2017-06-13,-0.37143
2017-06-14,-0.37143
2017-06-15,-0.37143
2017-06-16,-0.37286
2017-06-19,-0.37286
2017-06-20,-0.37286
2017-06-21,-0.37286
2017-06-22,-0.37286
2017-06-23,-0.37286
2017-06-26,-0.37286
2017-06-27,-0.37286
2017-06-28,-0.37286
2017-06-29,-0.372
2017-06-30,-0.372
2017-07-03,-0.372
2017-07-04,-0.37357
2017-07-05,-0.375
2017-07-06,-0.375
2017-07-07,-0.375
2017-07-10,-0.37214
2017-07-11,-0.37214
2017-07-12,-0.37229
2017-07-13,-0.37229
2017-07-14,-0.37586
2017-07-17,-0.37157
2017-07-18,-0.37614
2017-07-19,-0.37643
2017-07-20,-0.37643
2017-07-21,-0.37643
2017-07-24,-0.37286
2017-07-25,-0.37286
2017-07-26,-0.37786
2017-07-27,-0.37729
2017-07-28,-0.37729
2017-07-31,-0.37729
2017-08-01,-0.37729
2017-08-02,-0.37729
2017-08-03,-0.373
2017-08-04,-0.37271
2017-08-07,-0.37271
2017-08-08,-0.37271
2017-08-09,-0.37271
2017-08-10,-0.37486
2017-08-11,-0.37771
2017-08-14,-0.37771
2017-08-15,-0.37757
2017-08-16,-0.37757
2017-08-17,-0.37757
2017-08-18,-0.37757
2017-08-21,-0.37329
2017-08-22,-0.37343
2017-08-23,-0.374
2017-08-24,-0.37257
2017-08-25,-0.374
2017-08-28,.
2017-08-29,-0.37257
2017-08-30,-0.37257
2017-08-31,-0.37186
2017-09-01,-0.37329
2017-09-04,-0.37329
2017-09-05,-0.37329
2017-09-06,-0.37329
2017-09-07,-0.37329
2017-09-08,-0.375
2017-09-11,-0.37571
2017-09-12,-0.37571
2017-09-13,-0.37457
2017-09-14,-0.37557
2017-09-15,-0.37657
2017-09-18,-0.378
2017-09-19,-0.378
2017-09-20,-0.37871
2017-09-21,-0.37871
2017-09-22,-0.37829
2017-09-25,-0.37929
2017-09-26,-0.379
2017-09-27,-0.37757
2017-09-28,-0.37957
2017-09-29,-0.37943
2017-10-02,-0.38086
2017-10-03,-0.37786
2017-10-04,-0.37786
2017-10-05,-0.37643
2017-10-06,-0.37643
2017-10-09,-0.37643
2017-10-10,-0.37586
2017-10-11,-0.37586
2017-10-12,-0.37571
2017-10-13,-0.37514
2017-10-16,-0.37514
2017-10-17,-0.37514
2017-10-18,-0.37514
2017-10-19,-0.37729
2017-10-20,-0.37729
2017-10-23,-0.37871
2017-10-24,-0.37943
2017-10-25,-0.38086
2017-10-26,-0.38143
2017-10-27,-0.37857
2017-10-30,-0.38
2017-10-31,-0.37886
2017-11-01,-0.37757
2017-11-02,-0.37757
2017-11-03,-0.37786
2017-11-06,-0.37786
2017-11-07,-0.37786
2017-11-08,-0.37786
2017-11-09,-0.37757
2017-11-10,-0.378
2017-11-13,-0.378
2017-11-14,-0.37814
2017-11-15,-0.37857
2017-11-16,-0.37857
2017-11-17,-0.37857
2017-11-20,-0.37943
2017-11-21,-0.37957
2017-11-22,-0.37957
2017-11-23,-0.37957
2017-11-24,-0.381
2017-11-27,-0.381
2017-11-28,-0.38171
2017-11-29,-0.38171
2017-11-30,-0.38171
2017-12-01,-0.38343
2017-12-04,-0.38343
2017-12-05,-0.38
2017-12-06,-0.37929
2017-12-07,-0.37929
2017-12-08,-0.387
2017-12-11,-0.38643
2017-12-12,-0.38643
2017-12-13,-0.38643
2017-12-14,-0.38429
2017-12-15,-0.38571
2017-12-18,-0.38571
2017-12-19,-0.385
2017-12-20,-0.38686
2017-12-21,-0.38471
2017-12-22,-0.38471
2017-12-25,.
2017-12-26,.
2017-12-27,-0.38471
2017-12-28,-0.38471
2017-12-29,-0.38471
2018-01-01,.
2018-01-02,-0.38471
2018-01-03,-0.38543
2018-01-04,-0.38357
2018-01-05,-0.38143
2018-01-08,-0.38071
2018-01-09,-0.38071
2018-01-10,-0.38086
2018-01-11,-0.381
2018-01-12,-0.381
2018-01-15,-0.38129
2018-01-16,-0.38129
2018-01-17,-0.38129
2018-01-18,-0.38129
2018-01-19,-0.38143
2018-01-22,-0.38143
2018-01-23,-0.38286
2018-01-24,-0.38286
2018-01-25,-0.38286
2018-01-26,-0.38286
2018-01-29,-0.38157
2018-01-30,-0.377
2018-01-31,-0.377
2018-02-01,-0.37843
2018-02-02,-0.37986
2018-02-05,-0.38071
2018-02-06,-0.38071
2018-02-07,-0.38214
2018-02-08,-0.38214
2018-02-09,-0.38214
2018-02-12,-0.38286
2018-02-13,-0.38286
2018-02-14,-0.38
2018-02-15,-0.38
2018-02-16,-0.376
2018-02-19,-0.37657
2018-02-20,-0.378
2018-02-21,-0.38443
2018-02-22,-0.37543
2018-02-23,-0.38
2018-02-26,-0.38
2018-02-27,-0.37929
2018-02-28,-0.37929
2018-03-01,-0.37929
2018-03-02,-0.37929
2018-03-05,-0.37929
2018-03-06,-0.37929
2018-03-07,-0.37929
2018-03-08,-0.37929
2018-03-09,-0.37929
2018-03-12,-0.37929
2018-03-13,-0.37929
2018-03-14,-0.37929
2018-03-15,-0.37929
2018-03-16,-0.37929
2018-03-19,-0.38929
2018-03-20,-0.38929
2018-03-21,-0.38929
2018-03-22,-0.38643
2018-03-23,-0.38143
2018-03-26,-0.37786
2018-03-27,-0.37643
2018-03-28,-0.37429
2018-03-29,-0.37071
2018-03-30,.
2018-04-02,.
2018-04-03,-0.36429
2018-04-04,-0.36429
2018-04-05,-0.36429
2018-04-06,-0.36571
2018-04-09,-0.36571
2018-04-10,-0.36571
2018-04-11,-0.36571
2018-04-12,-0.36571
2018-04-13,-0.365
2018-04-16,-0.365
2018-04-17,-0.365
2018-04-18,-0.365
2018-04-19,-0.365
2018-04-20,-0.365
2018-04-23,-0.365
2018-04-24,-0.365
2018-04-25,-0.36357
2018-04-26,-0.36357
2018-04-27,-0.35571
2018-04-30,-0.35571
2018-05-01,-0.35571
2018-05-02,-0.35571
2018-05-03,-0.35429
2018-05-04,-0.35329
2018-05-07,.
2018-05-08,-0.35329
2018-05-09,-0.35257
2018-05-10,-0.35086
2018-05-11,-0.35086
2018-05-14,-0.35057
2018-05-15,-0.35057
2018-05-16,-0.352
2018-05-17,-0.35343
2018-05-18,-0.35343
2018-05-21,-0.35343
2018-05-22,-0.352
2018-05-23,-0.352
2018-05-24,-0.352
2018-05-25,-0.352
2018-05-28,.
2018-05-29,-0.35129
2018-05-30,-0.35129
2018-05-31,-0.35057
2018-06-01,-0.35057
2018-06-04,-0.35057
2018-06-05,-0.35057
2018-06-06,-0.35029
2018-06-07,-0.35171
2018-06-08,-0.35171
2018-06-11,-0.35171
2018-06-12,-0.35029
2018-06-13,-0.35029
2018-06-14,-0.34886
2018-06-15,-0.35429
2018-06-18,-0.35571
2018-06-19,-0.36286
2018-06-20,-0.366
2018-06-21,-0.366
2018-06-22,-0.36786
2018-06-25,-0.36829
2018-06-26,-0.36714
2018-06-27,-0.365
2018-06-28,-0.36357
2018-06-29,-0.35714
2018-07-02,-0.35686
2018-07-03,-0.35686
2018-07-04,-0.35843
2018-07-05,-0.35686
2018-07-06,-0.35686
2018-07-09,-0.357
2018-07-10,-0.35543
2018-07-11,-0.35643
2018-07-12,-0.35771
2018-07-13,-0.35786
2018-07-16,-0.35786
2018-07-17,-0.358
2018-07-18,-0.35771
2018-07-19,-0.35771
2018-07-20,-0.35557
2018-07-23,-0.35614
2018-07-24,-0.35643
2018-07-25,-0.35643
2018-07-26,-0.35557
2018-07-27,-0.35557
2018-07-30,-0.35871
2018-07-31,-0.359
2018-08-01,-0.359
2018-08-02,-0.359
2018-08-03,-0.36057
2018-08-06,-0.36057
2018-08-07,-0.36029
2018-08-08,-0.36029
2018-08-09,-0.36043
2018-08-10,-0.36114
2018-08-13,-0.361
2018-08-14,-0.36114
2018-08-15,-0.36129
2018-08-16,-0.36129
2018-08-17,-0.36271
2018-08-20,-0.36271
2018-08-21,-0.36057
2018-08-22,-0.36043
2018-08-23,-0.36214
2018-08-24,-0.36057
2018-08-27,.
2018-08-28,-0.36086
2018-08-29,-0.36243
2018-08-30,-0.35843
2018-08-31,-0.35286
2018-09-03,-0.35271
2018-09-04,-0.35314
2018-09-05,-0.35486
2018-09-06,-0.35486
2018-09-07,-0.35643
2018-09-10,-0.35614
2018-09-11,-0.35643
2018-09-12,-0.35643
2018-09-13,-0.35686
2018-09-14,-0.35643
2018-09-17,-0.35471
2018-09-18,-0.35214
2018-09-19,-0.35243
2018-09-20,-0.35186
2018-09-21,-0.35257
2018-09-24,-0.35186
2018-09-25,-0.352
2018-09-26,-0.35614
2018-09-27,-0.359
2018-09-28,-0.353
2018-10-01,-0.35543
2018-10-02,-0.35743
2018-10-03,-0.35186
2018-10-04,-0.35214
2018-10-05,-0.35829
2018-10-08,-0.35029
2018-10-09,-0.35229
2018-10-10,-0.36029
2018-10-11,-0.34871
2018-10-12,-0.34757
2018-10-15,-0.34886
2018-10-16,-0.34829
2018-10-17,-0.35086
2018-10-18,-0.352
2018-10-19,-0.35486
2018-10-22,-0.35314
2018-10-23,-0.35271
2018-10-24,-0.34771
2018-10-25,-0.349
2018-10-26,-0.35486
2018-10-29,-0.35714
2018-10-30,-0.35614
2018-10-31,-0.35586
2018-11-01,-0.35186
2018-11-02,-0.35457
2018-11-05,-0.35157
2018-11-06,-0.35257
2018-11-07,-0.35886
2018-11-08,-0.35629
2018-11-09,-0.35829
2018-11-12,-0.35814
2018-11-13,-0.35871
2018-11-14,-0.36714
2018-11-15,-0.36943
2018-11-16,-0.36871
2018-11-19,-0.36029
2018-11-20,-0.35943
2018-11-21,-0.35771
2018-11-22,-0.36714
2018-11-23,-0.36686
2018-11-26,-0.35786
2018-11-27,-0.36229
2018-11-28,-0.363
2018-11-29,-0.35857
2018-11-30,-0.359
2018-12-03,-0.35486
2018-12-04,-0.34286
2018-12-05,-0.34871
2018-12-06,-0.35314
2018-12-07,-0.35443
2018-12-10,-0.35729
2018-12-11,-0.35729
2018-12-12,-0.35586
2018-12-13,-0.35543
2018-12-14,-0.35571
2018-12-17,-0.35214
2018-12-18,-0.34971
2018-12-19,-0.34986
2018-12-20,-0.35114
2018-12-21,-0.34829
2018-12-24,-0.35529
2018-12-25,.
2018-12-26,.
2018-12-27,-0.35143
2018-12-28,-0.35829
2018-12-31,-0.35571
2019-01-01,.
2019-01-02,-0.34557
2019-01-03,-0.34543
2019-01-04,-0.34457
2019-01-07,-0.34143
2019-01-08,-0.33457
2019-01-09,-0.33586
2019-01-10,-0.33086
2019-01-11,-0.32857
2019-01-14,-0.32871
2019-01-15,-0.333
2019-01-16,-0.33343
2019-01-17,-0.33357
2019-01-18,-0.34014
2019-01-21,-0.331
2019-01-22,-0.33271
2019-01-23,-0.32371
2019-01-24,-0.326
2019-01-25,-0.33357
2019-01-28,-0.33543
2019-01-29,-0.33729
2019-01-30,-0.34286
2019-01-31,-0.34386
2019-02-01,-0.34186
2019-02-04,-0.33943
2019-02-05,-0.33914
2019-02-06,-0.332
2019-02-07,-0.33157
2019-02-08,-0.33243
2019-02-11,-0.33357
2019-02-12,-0.332
2019-02-13,-0.34443
2019-02-14,-0.34257
2019-02-15,-0.33714
2019-02-18,-0.347
2019-02-19,-0.34557
2019-02-20,-0.34443
2019-02-21,-0.33586
2019-02-22,-0.33643
2019-02-25,-0.33657
2019-02-26,-0.33671
2019-02-27,-0.337
2019-02-28,-0.341
2019-03-01,-0.34071
2019-03-04,-0.33329
2019-03-05,-0.33643
2019-03-06,-0.332
2019-03-07,-0.33186
2019-03-08,-0.33014
2019-03-11,-0.32986
2019-03-12,-0.33143
2019-03-13,-0.33171
2019-03-14,-0.33171
2019-03-15,-0.34171
2019-03-18,-0.33843
2019-03-19,-0.34386
2019-03-20,-0.33443
2019-03-21,-0.33971
2019-03-22,-0.33571
2019-03-25,-0.33457
2019-03-26,-0.34286
2019-03-27,-0.34786
2019-03-28,-0.34586
2019-03-29,-0.348
2019-04-01,-0.34386
2019-04-02,-0.339
2019-04-03,-0.34514
2019-04-04,-0.34829
2019-04-05,-0.35886
2019-04-08,-0.36029
2019-04-09,-0.35786
2019-04-10,-0.35629
2019-04-11,-0.34857
2019-04-12,-0.36043
2019-04-15,-0.34771
2019-04-16,-0.34671
2019-04-17,-0.34814
2019-04-18,-0.35
2019-04-19,.
2019-04-22,.
2019-04-23,-0.35157
2019-04-24,-0.34757
2019-04-25,-0.348
2019-04-26,-0.36071
2019-04-29,-0.35671
2019-04-30,-0.34614
2019-05-01,-0.341
2019-05-02,-0.34757
2019-05-03,-0.34443
2019-05-06,.
2019-05-07,-0.353
2019-05-08,-0.35329
2019-05-09,-0.355
2019-05-10,-0.35857
2019-05-13,-0.364
2019-05-14,-0.35929
2019-05-15,-0.36414
2019-05-16,-0.36514
2019-05-17,-0.354
2019-05-20,-0.35443
2019-05-21,-0.35971
2019-05-22,-0.359
2019-05-23,-0.359
2019-05-24,-0.35929
2019-05-27,.
2019-05-28,-0.35057
2019-05-29,-0.35129
2019-05-30,-0.35229
2019-05-31,-0.34329
2019-06-03,-0.35229
2019-06-04,-0.35457
2019-06-05,-0.36614
2019-06-06,-0.37114
2019-06-07,-0.36686
2019-06-10,-0.36629
2019-06-11,-0.36414
2019-06-12,-0.366
2019-06-13,-0.35886
2019-06-14,-0.35886
2019-06-17,-0.36014
2019-06-18,-0.37314
2019-06-19,-0.37543
2019-06-20,-0.37614
2019-06-21,-0.37771
2019-06-24,-0.37871
2019-06-25,-0.37971
2019-06-26,-0.38571
2019-06-27,-0.38186
2019-06-28,-0.39143
2019-07-01,-0.39186
2019-07-02,-0.39229
2019-07-03,-0.392
2019-07-04,-0.39314
2019-07-05,-0.39529
2019-07-08,-0.391
2019-07-09,-0.399
2019-07-10,-0.39857
2019-07-11,-0.40486
2019-07-12,-0.4
2019-07-15,-0.401
2019-07-16,-0.40543
2019-07-17,-0.40114
2019-07-18,-0.40614
2019-07-19,-0.41429
2019-07-22,-0.40243
2019-07-23,-0.40714
2019-07-24,-0.417
2019-07-25,-0.42014
2019-07-26,-0.40114
2019-07-29,-0.40229
2019-07-30,-0.41743
2019-07-31,-0.41971
2019-08-01,-0.41529
2019-08-02,-0.41171
2019-08-05,-0.41343
2019-08-06,-0.416
2019-08-07,-0.42
2019-08-08,-0.42286
2019-08-09,-0.41714
2019-08-12,-0.41786
2019-08-13,-0.425
2019-08-14,-0.42586
2019-08-15,-0.42986
2019-08-16,-0.44271
2019-08-19,-0.44286
2019-08-20,-0.44714
2019-08-21,-0.45843
2019-08-22,-0.45471
2019-08-23,-0.44871
2019-08-26,.
2019-08-27,-0.44729
2019-08-28,-0.45486
2019-08-29,-0.45814
2019-08-30,-0.47257
2019-09-02,-0.48114
2019-09-03,-0.48186
2019-09-04,-0.48086
2019-09-05,-0.481
2019-09-06,-0.48229
2019-09-09,-0.48086
2019-09-10,-0.47186
2019-09-11,-0.46214
2019-09-12,-0.46571
2019-09-13,-0.42286
2019-09-16,-0.42171
2019-09-17,-0.431
2019-09-18,-0.421
2019-09-19,-0.41914
2019-09-20,-0.42271
2019-09-23,-0.42529
2019-09-24,-0.42314
2019-09-25,-0.42657
2019-09-26,-0.42871
2019-09-27,-0.43686
2019-09-30,-0.44071
2019-10-01,-0.44629
2019-10-02,-0.44871
2019-10-03,-0.44743
2019-10-04,-0.44286
2019-10-07,-0.442
2019-10-08,-0.443
2019-10-09,-0.44129
2019-10-10,-0.44257
2019-10-11,-0.44014
2019-10-14,-0.43686
2019-10-15,-0.435
2019-10-16,-0.43429
2019-10-17,-0.43957
2019-10-18,-0.43529
2019-10-21,-0.43214
2019-10-22,-0.43
2019-10-23,-0.432
2019-10-24,-0.43
2019-10-25,-0.43129
2019-10-28,-0.435
2019-10-29,-0.43586
2019-10-30,-0.43743
2019-10-31,-0.44
2019-11-01,-0.44129
2019-11-04,-0.44214
