Date,nikkei,jse,aex,libor,euryen_bid,eurzar_bid,jse_eur,nikkei_eur,jse_ret,nikkei_ret,aex_ret,libor_change,loss
2013-01-21,10747.74,35690.0,353.07,0.0013429,0.008361,0.084671,3021.9079899999997,89.86185414,0.0023946617613894716,-0.015286728988898268,0.006193553522211737,-6.420000000000015e-07,465837.1517534696
2013-01-22,10709.93,35540.0,353.45,0.00135,0.008498,0.084941,3018.80314,91.01298514000001,-0.0010279750865755943,0.012728653101714116,0.001075695059282289,7.100000000000118e-08,-802087.0055430473
2013-01-23,10486.99,35850.0,353.01,0.0013429,0.008501,0.083322,2987.0937,89.14990199,-0.010559533567647605,-0.02068294525772263,-0.0012456474730155875,-7.100000000000118e-08,1618314.9824873642
2013-01-24,10620.87,36230.0,354.13,0.0013643,0.008305,0.082619,2993.28637,88.20632535,0.0020709962045533103,-0.010640568497811032,0.003167692215210849,2.1399999999999977e-07,382754.48919351184
2013-01-25,10926.65,36080.0,355.74,0.0013857,0.008154,0.08271,2984.1768,89.0959041,-0.0030479742972424617,0.010034687295482847,0.004536049588172553,2.1399999999999977e-07,-786326.939895672
2013-01-28,10824.31,36180.0,356.68,0.00145,0.008194,0.081493,2948.4167399999997,88.69439614,-0.012055601943544936,-0.004516654080979343,0.0026388943193476067,6.429999999999999e-07,471599.9839168322
2013-01-29,10866.72,36350.0,358.08,0.0014713999999999999,0.008182,0.082154,2986.2979,88.91150304,0.01276613174086183,0.0024448175330000765,0.003917403856881663,2.1399999999999977e-07,-767529.1469909279
2013-01-30,11113.95,36123.0,357.54,0.0014929000000000001,0.00809,0.081403,2940.5205690000003,89.9118555,-0.015447829751143338,0.011188279912530241,-0.0015091811366172436,2.1500000000000252e-07,-124422.04182037448
2013-01-31,11138.66,36120.0,354.35,0.0015214,0.00807,0.08241,2976.6492,89.8889862,0.012211608379665506,-0.000254384794944329,-0.008962118730678093,2.849999999999988e-07,182281.66030214302
2013-02-01,11191.34,36260.0,355.55,0.0015570999999999998,0.007881,0.082335,2985.4671000000003,88.19895054000001,0.002957978672589512,-0.018980357990260543,0.0033807610732621285,3.569999999999984e-07,836315.8122647132
2013-02-04,11260.35,36180.0,349.69,0.0015429,0.007955,0.082699,2992.0498199999997,89.57608425000001,0.0022024940285927386,0.015493303197062325,-0.016618838608445152,-1.4199999999999804e-07,-13778.307738391572
2013-02-05,11046.92,36250.0,348.43,0.0015429,0.007912,0.083415,3023.7937500000003,87.40323104000001,0.010553540583060794,-0.024556117100336117,-0.0036096985278799565,0.0,1353641.404371367
2013-02-06,11463.75,36150.0,345.86,0.0015357,0.007894,0.082686,2989.0989,90.4948425,-0.0115402808824836,0.034760609732445324,-0.007403280295426029,-7.199999999999959e-08,-1335223.5027954439
2013-02-07,11357.07,36205.0,343.7,0.0015357,0.00801,0.083822,3034.77551,90.9701307,0.0151654839809936,0.0052383584386515025,-0.0062648850419879665,0.0,-398532.8275870213
2013-02-08,11153.16,36451.0,345.13,0.0015,0.008057,0.084074,3064.581374,89.86101012,0.009773522627220643,-0.012267073949869811,0.004151973794114916,-3.5700000000000056e-07,187566.76198363985
2013-02-12,11369.12,36280.0,346.2,0.0014929000000000001,0.007979,0.083135,3016.1378,90.71420848000001,-0.01593383859477271,0.009449853814986753,0.0030954850922055854,-7.099999999999902e-08,-281166.41656250047
2013-02-13,11251.41,36299.0,345.83,0.0014785999999999998,0.007961,0.084054,3051.0761460000003,89.57247500999999,0.011517224384734348,-0.01266592419880297,-0.0010693179060332625,-1.4300000000000293e-07,472076.5023830844
2013-02-14,11307.28,36220.0,345.84,0.00145,0.008052,0.084895,3074.8968999999997,91.04621856,0.007777009099230625,0.01631919960829631,2.8915523301087376e-05,-2.8599999999999936e-07,-1222835.617283607
2013-02-15,11173.83,36162.0,343.45,0.0014214,0.007982,0.084747,3064.6210140000003,89.18951106,-0.00334746009034248,-0.02060383018655365,-0.006934699699485236,-2.8599999999999936e-07,1738778.3919530318
2013-02-18,11407.87,36043.0,343.23,0.0014143,0.007966,0.084272,3037.415696,90.87509242000002,-0.008916858272549177,0.01872250919616114,-0.0006407642789287848,-7.099999999999902e-08,-828895.8772954729
2013-02-19,11372.34,36255.0,347.63,0.0014000000000000002,0.008003,0.08435,3058.10925,91.01283701999999,0.006789778955182513,0.0015146098672600417,0.012737919385082286,-1.429999999999986e-07,-1064208.2856125839
2013-02-20,11468.28,35936.0,343.61,0.0014143,0.00798,0.084187,3025.344032,91.51687439999999,-0.010772018230534641,0.005522812228587526,-0.011631402470598573,1.429999999999986e-07,683257.6329215108
2013-02-21,11309.13,35050.0,336.38,0.0014143,0.008139,0.085158,2984.7879,92.04500906999999,-0.013496125559225192,0.005754311486889208,-0.021265819996159507,0.0,1318670.5444194053
2013-02-22,11385.94,35052.0,339.87,0.0013857,0.008147,0.085562,2999.119224,92.76125318,0.004789964517904366,0.007751335776862156,0.01032171825422079,-2.8600000000000153e-07,-1233149.7674433538
2013-02-25,11662.52,35285.0,340.26,0.0013286,0.008065,0.085605,3020.572425,94.0582238,0.007127704565895954,0.01388497043320136,0.0011468397004845698,-5.709999999999981e-07,-1122059.4581862853
2013-02-26,11398.81,34949.0,335.29,0.0013070999999999998,0.00834,0.086432,3020.7119679999996,95.0660754,4.619646781911513e-05,0.010658187710256506,-0.014714202264729082,-2.1500000000000252e-07,232363.5766517657
2013-02-27,11253.97,34811.0,337.37,0.0012856999999999999,0.008325,0.086024,2994.5814640000003,93.68930025,-0.008688077701252794,-0.014588189202412671,0.006184421935268247,-2.1399999999999977e-07,756503.9323517502
2013-02-28,11559.36,35179.0,340.53,0.0013,0.008288,0.085191,2996.934189,95.80397568000001,0.0007853522404612789,0.022320192751767998,0.00932297651082692,1.4300000000000076e-07,-1939580.336643485
2013-03-01,11606.38,35667.0,339.73,0.0012642999999999999,0.008239,0.084767,3023.384589,95.62496481999999,0.008787099543498655,-0.001870259655746942,-0.0023520429506573848,-3.5700000000000056e-07,-11436.42044247061
2013-03-04,11652.29,35297.0,339.58,0.0012429,0.008239,0.084444,2980.619868,96.00321731000001,-0.014245640395632364,0.003947780300893378,-0.00044162459683505517,-2.1399999999999977e-07,213755.4641123888
2013-03-05,11683.45,36050.0,346.5,0.0012429,0.008221,0.084718,3054.0839,96.04964245,0.0243483903044055,0.0004834621151932339,0.020173258742092415,0.0,-1990869.9948357707
2013-03-06,11932.27,35930.0,347.36,0.0012429,0.008222,0.084623,3040.50439,98.10712394000001,-0.004456259168279075,0.021194816431498786,0.0024788875000236743,0.0,-1300540.1368271057
2013-03-07,11968.08,36129.0,347.87,0.0012357,0.008072,0.083445,3014.7844050000003,96.60634175999999,-0.00849509925877534,-0.01541559434572548,0.0014671406339816784,-7.199999999999959e-08,1083774.1684573162
2013-03-08,12283.62,36115.0,352.43,0.0012571,0.008007,0.084435,3049.3700249999997,98.35494534000001,0.011406699945089471,0.017938437888516567,0.013023174208147914,2.1399999999999977e-07,-2216438.0000782353
2013-03-11,12349.05,36420.0,351.56,0.0012642999999999999,0.007991,0.084194,3066.3454800000004,98.68125855,0.005551435014433892,0.0033122187890741728,-0.0024716272756668545,7.199999999999959e-08,-217705.01914088763
2013-03-12,12314.81,36330.0,352.06,0.0012571,0.007998,0.083691,3040.49403,98.49385038,-0.00846644303595312,-0.0019009318919716023,0.0014212219213822763,-7.199999999999959e-08,281789.76496516203
2013-03-13,12239.66,36300.0,352.02,0.0012571,0.008041,0.083507,3031.3041,98.41910605999999,-0.0030270891161787716,-0.0007591610520814029,-0.00011362345200272017,0.0,143276.18060323535
2013-03-14,12381.19,36351.0,355.85,0.0012714,0.008012,0.083817,3046.831767,99.19809428,0.00510936284402419,0.007883850732594233,0.010821301579456488,1.4300000000000076e-07,-1281130.4317982914
2013-03-15,12560.95,36299.0,353.58,0.0012714,0.008045,0.083168,3018.9152320000003,101.05284275000001,-0.009204713652176011,0.018524772347546126,-0.006399525667402983,0.0,-463971.00542751857
2013-03-18,12220.63,36005.0,353.01,0.0012856999999999999,0.00813,0.084174,3030.68487,99.3537219,0.003891051524460565,-0.016957144764329968,-0.0016133829339297634,1.429999999999986e-07,988866.8695509922
2013-03-19,12468.23,35830.0,352.05,0.0013,0.008179,0.083622,2996.17626,101.97765317,-0.011451727983230242,0.026067271910260814,-0.0027231741788051878,1.4300000000000076e-07,-1079586.4545591003
2013-03-22,12338.53,35765.0,350.74,0.0013714,0.00814,0.082508,2950.89862,100.4356342,-0.015227154785594443,-0.015236636114313917,-0.0037280027239958713,7.140000000000011e-07,1584125.3099518693
2013-03-25,12546.46,35655.0,348.72,0.0013429,0.008225,0.083461,2975.801955,103.1946335,0.008403826462879849,0.027099784128011173,-0.0057759003110096074,-2.85000000000001e-07,-1555558.5628622093
2013-03-26,12471.62,35930.0,349.27,0.0013357,0.008251,0.084083,3021.10219,102.90333662,0.01510816100249368,-0.002826782561735186,0.0015759541364008811,-7.199999999999959e-08,-381679.5838622032
2013-03-27,12493.79,35554.0,346.16,0.0013214000000000001,0.008288,0.084174,2992.722396,103.54853152000001,-0.009438254896885212,0.0062503382147376385,-0.008944166149908561,-1.429999999999986e-07,440149.48560665606
2013-03-28,12335.96,35475.0,348.1,0.0013070999999999998,0.00828,0.084823,3009.0959249999996,102.14174879999999,0.005456203018640693,-0.013678863708643796,0.0055886989007642995,-1.4300000000000293e-07,315018.4157642405
2013-04-02,12003.43,35630.0,352.5,0.0013143,0.00833,0.084482,3010.09366,99.98857190000001,0.0003315180540663931,-0.021305644213211572,0.012560827434930033,7.200000000000176e-08,496726.25020406814
2013-04-03,12362.2,34903.0,349.6,0.0012928999999999998,0.008379,0.084459,2947.8724770000003,103.5828738,-0.020887478626980815,0.03531610689171405,-0.008260978470943314,-2.1400000000000194e-07,-1042815.938071426
2013-04-04,12634.54,34674.0,346.53,0.0013070999999999998,0.00807,0.084674,2935.986276,101.96073780000002,-0.00404027957434927,-0.015784189696452344,-0.00882024881268162,1.4200000000000019e-07,1587722.3832296832
2013-04-05,12833.64,34140.0,340.71,0.0012856999999999999,0.0079,0.084312,2878.41168,101.385756,-0.01980479433863014,-0.005655207735788537,-0.016937719397033923,-2.1399999999999977e-07,1934626.660172153
2013-04-08,13192.59,34229.0,340.91,0.0012928999999999998,0.007767,0.085076,2912.066404,102.46684653,0.011624291630077721,0.010606689852920681,0.0005868372575328351,7.199999999999959e-08,-1025517.488239871
2013-04-09,13192.35,34200.0,341.35,0.0013070999999999998,0.007733,0.085796,2934.2232,102.01644255000001,0.007579816801100314,-0.004405296006614989,0.0012898310350921705,1.4200000000000019e-07,-41707.548050903904
2013-04-10,13288.13,34590.0,348.53,0.0013,0.007678,0.085757,2966.33463,102.02626213999999,0.010884308887315619,9.625034153959433e-05,0.020815965845114803,-7.099999999999902e-08,-1595872.2541213653
2013-04-11,13549.16,34674.0,351.28,0.0013,0.00765,0.085677,2970.764298,103.651074,0.0014921997681582866,0.01579994851776778,0.00785931654405747,0.0,-1473481.9933567143
2013-04-12,13485.14,34130.0,348.65,0.0012928999999999998,0.00773,0.085384,2914.15592,104.24013219999999,-0.019239045554302336,0.005667000420347179,-0.007515072586442351,-7.100000000000118e-08,680145.8261238459
2013-04-15,13275.66,33641.0,346.3,0.0012928999999999998,0.007799,0.083748,2817.366468,103.53687234,-0.03377764152828888,-0.006769397288340251,-0.006763102258643627,0.0,1805874.192157695
2013-04-16,13221.44,34169.0,345.79,0.0013070999999999998,0.00779,0.083052,2837.803788,102.99501760000001,0.007227866907176583,-0.005247189510513728,-0.0014737970273035472,1.4200000000000019e-07,185002.30529658042
2013-04-17,13382.89,33471.0,340.84,0.0013286,0.007855,0.083338,2789.4061979999997,105.12260094999998,-0.0172016980038201,0.020446682861143373,-0.014418495421317346,2.1500000000000252e-07,131366.68047488033
2013-04-18,13220.07,33590.0,340.72,0.0013070999999999998,0.00778,0.083495,2804.59705,102.85214459999999,0.0054311335432499774,-0.021834829497856312,-0.00035213334479688996,-2.1500000000000252e-07,1153909.695015635
2013-04-19,13316.48,34122.0,341.68,0.0013070999999999998,0.0077,0.082861,2827.383042,102.536896,0.008091689229911658,-0.003069772823723227,0.0028136009182526678,0.0,-228623.85798226253
2013-04-22,13568.37,33744.0,340.07,0.0012928999999999998,0.007727,0.082718,2791.236192,104.84279499000002,-0.012866986423972548,0.02223934289267948,-0.004723147760925528,-1.4200000000000019e-07,-682785.6581932924
2013-04-23,13529.65,33744.0,349.15,0.00125,0.00773,0.083079,2803.417776,104.5841945,0.004354729826116177,-0.0024696016694116807,0.026350150519759197,-4.28999999999998e-07,-1584685.143384607
2013-04-24,13843.46,34359.0,352.94,0.0012214,0.007741,0.083786,2878.803174,107.16222385999998,0.02653533609511527,0.024351361160375617,0.010796441523042155,-2.8599999999999936e-07,-2936770.0298077683
2013-04-25,13926.08,34711.0,354.04,0.0012214,0.007725,0.084828,2944.464708,107.578968,0.02255239440091028,0.0038813667706509847,0.0031118302855892566,0.0,-1104349.5512782822
2013-04-26,13884.13,34630.0,351.5,0.00125,0.007856,0.084031,2909.9935299999997,109.07372527999999,-0.011776179781309182,0.01379886836579125,-0.0072001898499562955,2.8599999999999936e-07,-51761.83627659981
2013-04-30,13860.86,34205.0,351.39,0.0012286,0.007784,0.084382,2886.28631,107.89293424,-0.008180195867987017,-0.010884646521201802,-0.00031299350082658606,-2.1399999999999977e-07,912975.3507113309
2013-05-02,13694.04,34650.0,354.8,0.0012214,0.007801,0.085289,2955.2638500000003,106.82720604000001,0.02361727426686233,-0.009926753494472251,0.009657532685531045,-7.199999999999959e-08,-706303.5132718788
2013-05-07,14180.24,35359.0,356.48,0.0012214,0.007711,0.084568,2990.239912,109.34383064,0.011765686098672568,0.02328469477032602,0.004723886863440718,0.0,-2052388.6407408311
2013-05-08,14285.69,36030.0,357.93,0.0012143,0.007679,0.084187,3033.25761,109.69981351,0.014283538496052017,0.0032503402213386323,0.004059299256954141,-7.100000000000118e-08,-870725.3203330428
2013-05-09,14191.48,35885.0,359.15,0.0012143,0.007688,0.08489,3046.2776499999995,109.10409824,0.004283241842943042,-0.005445211076565926,0.0034026919649914333,0.0,-7214.475401142031
2013-05-10,14607.54,35805.0,361.17,0.0012143,0.007571,0.084542,3027.02631,110.59368534000001,-0.0063396808739319965,0.013560536680058632,0.005608633094234428,0.0,-966805.636917785
2013-05-13,14782.21,35920.0,361.12,0.0012214,0.007569,0.084239,3025.8648799999996,111.88654749,-0.00038376041392496063,0.011622396172906946,-0.0001384485458189033,7.100000000000118e-08,-681354.2470694825
2013-05-14,14758.42,36245.0,363.69,0.0012286,0.007549,0.083652,3031.9667400000003,111.41131258,0.002014536701048897,-0.0042565175266249256,0.00709154335737594,7.199999999999959e-08,-232411.48730119347
2013-05-15,15096.03,36511.0,366.07,0.0012214,0.007588,0.08367,3054.8753699999997,114.54867564000001,0.007527298311087449,0.027770975888927296,0.006522715518109123,-7.199999999999959e-08,-2308676.233392043
2013-05-16,15037.24,37019.0,365.37,0.0012,0.00759,0.083351,3085.5706689999997,114.1326516,0.009997825723914389,-0.003638464967644417,-0.0019140331775817643,-2.1400000000000194e-07,31454.952771207983
2013-05-17,15138.12,36955.0,368.08,0.0011714,0.00757,0.083032,3068.4475599999996,114.5955684,-0.005564869180266996,0.004047750925064264,0.0073897670800837645,-2.8599999999999936e-07,-521654.576110404
2013-05-20,15360.81,36800.0,369.97,0.0011714,0.007589,0.082086,3020.7648000000004,116.57318709,-0.01566170855892146,0.01711015775003233,0.005121615422727821,0.0,-877102.3617886284
2013-05-21,15381.02,37539.0,370.44,0.0011714,0.007574,0.081141,3045.9519990000003,116.49584548,0.008303451290085917,-0.0006636798718906434,0.0012695670321276609,0.0,-286321.15201081324
2013-05-22,15627.26,37489.0,372.11,0.0011570999999999999,0.007501,0.080969,3035.446841,117.22007726,-0.0034548526500302046,0.006197558896604782,0.00449802118549858,-1.4300000000000076e-07,-539792.0426769329
2013-05-23,14483.98,36660.0,365.22,0.0011570999999999999,0.007639,0.080936,2967.1137599999997,110.64312321999999,-0.022768960665825233,-0.05774325452296747,-0.018689597753678733,0.0,5153008.970585483
2013-05-24,14612.45,36660.0,364.63,0.0011643,0.007641,0.080854,2964.1076399999997,111.65373045000001,-0.0010136597690992843,0.009092474102149417,-0.0016167709214744974,7.200000000000176e-08,-420484.64806084166
2013-05-27,14142.65,37123.0,366.56,0.0011536,0.007644,0.08031,2981.3481300000003,108.10641659999999,0.005799568272162325,-0.03228630884439365,0.005279077892771156,-1.0699999999999989e-07,1414401.5273339853
2013-05-28,14311.98,37560.0,371.5,0.0011429,0.007598,0.079489,2985.6068400000004,108.74242403999999,0.0014274318289739796,0.005865922656748346,0.013386645452628798,-1.0699999999999989e-07,-1204208.1202002976
2013-05-29,14326.46,36850.0,366.25,0.0011570999999999999,0.00764,0.078745,2901.7532499999998,109.4541544,-0.02848789938529528,0.006523776764393752,-0.014232703826536408,1.4199999999999804e-07,1298010.3609512385
2013-05-30,13589.03,37657.0,367.69,0.0011570999999999999,0.007588,0.07662,2885.2793399999996,103.11355964,-0.0056934030502509,-0.05967487862988019,0.003924031522364757,0.0,3410397.505161261
2013-05-31,13774.54,37539.0,363.38,0.00115,0.007639,0.076652,2877.439428,105.22371106,-0.002720909054362508,0.02025776353455555,-0.011791073179347578,-7.099999999999902e-08,-442800.9520100728
2013-06-03,13261.82,37539.0,361.07,0.0011570999999999999,0.007706,0.077758,2918.9575619999996,102.19558492,0.014325742050556478,-0.029200188766163038,-0.006377273321541921,7.099999999999902e-08,1675460.3165802876
2013-06-04,13533.76,36503.0,360.42,0.0011643,0.007637,0.078592,2868.8437759999997,103.35732512,-0.017317470131501977,0.01130368399740167,-0.0018018272626276755,7.200000000000176e-08,-58775.627781503375
2013-06-05,13014.87,36337.0,353.06,0.0011714,0.007696,0.076369,2775.0203530000003,100.16243952,-0.033251001508277866,-0.03139889715724031,-0.020632003928987785,7.099999999999902e-08,4061260.111631715
2013-06-06,12904.02,35870.0,349.58,0.0011714,0.007702,0.075805,2719.12535,99.38676204,-0.02034781549031628,-0.007774337163782619,-0.009905580254196522,0.0,1660552.7557909929
2013-06-07,12877.53,36434.0,352.69,0.0012143,0.007765,0.07596,2767.52664,99.99402045000001,0.01764374547498626,0.006091462578839746,0.008857050225436147,4.2900000000000015e-07,-1434174.6579497654
2013-06-10,13514.2,36448.0,352.86,0.0012286,0.007642,0.074405,2711.91344,103.27551640000001,-0.020299559405937195,0.03228994481213032,0.00048189356754324564,1.4300000000000076e-07,-1394850.00655535
2013-06-11,13317.62,35390.0,350.3,0.0012642999999999999,0.007775,0.074597,2639.98783,103.5444955,-0.026880144865534028,0.0026010950215260564,-0.0072814474964788545,3.569999999999984e-07,1074928.955031235
2013-06-12,13289.32,35400.0,347.68,0.0012928999999999998,0.007833,0.07485,2649.69,104.09524356,0.0036683447241143696,0.005304854976846407,-0.0075074136953219295,2.8599999999999936e-07,19613.00914022809
2013-06-13,12445.38,35510.0,347.23,0.0013,0.007978,0.075645,2686.1539500000003,99.28924164,0.013667760146429231,-0.04726906032302036,-0.0012951319247127557,7.100000000000118e-08,2435222.833317982
2013-06-14,12686.52,36050.0,347.98,0.0012928999999999998,0.007923,0.075414,2718.6747,100.51529796,0.012034106749918116,0.012272711234779798,0.0021576222751633622,-7.100000000000118e-08,-1233439.0048232235
2013-06-18,13007.28,36612.0,351.09,0.0013070999999999998,0.007809,0.074537,2728.948644,101.57384952000001,0.0037719040146759752,0.010476180978058025,0.008897593996214148,1.4200000000000019e-07,-1281229.0902651497
2013-06-19,13245.22,36403.0,351.08,0.0013286,0.00785,0.075089,2733.464867,103.97497699999998,0.0016535635831864681,0.023364149021340097,-2.8483130867229534e-05,2.1500000000000252e-07,-1466037.7452412234
2013-06-20,13014.58,35190.0,341.88,0.0013429,0.007736,0.073946,2602.15974,100.68079088,-0.049228217073980396,-0.032195238802274595,-0.02655431942609976,1.429999999999986e-07,4914586.502325153
2013-06-21,13230.13,34601.0,337.64,0.0013786,0.007807,0.074588,2580.819388,103.28762490999999,-0.008234828683613138,0.02556254574977057,-0.012479559182297706,3.5700000000000056e-07,-563115.0921919328
2013-06-24,13062.78,33608.0,332.25,0.0014214,0.007824,0.075566,2539.622128,102.20319072,-0.016091639300467975,-0.01055467373491581,-0.01609254152216444,4.2799999999999954e-07,2066923.7158529083
2013-06-25,12969.34,34090.0,335.4,0.0014643,0.007824,0.075812,2584.4310800000003,101.47211616,0.017490097172351504,-0.007178854529937162,0.009436151795753744,4.2900000000000015e-07,-668706.7986225432
2013-06-26,12834.01,34511.0,340.82,0.0014713999999999999,0.007891,0.076024,2623.664264,101.27317291000001,0.015066516093316551,-0.0019624950573522426,0.016030629290137988,7.099999999999902e-08,-1307081.2301038185
2013-06-27,13213.55,34594.0,344.75,0.0014713999999999999,0.007804,0.077192,2670.380048,103.1185442,0.017648887632631727,0.01805769295108739,0.01146503799416454,0.0,-2319036.1468246263
2013-06-28,13677.32,34710.0,344.59,0.0014713999999999999,0.007743,0.077448,2688.22008,105.90348876,0.0066584919516516905,0.02664895497576314,-0.0004642121532860699,0.0,-1792713.5465727057
2013-07-01,13852.5,35318.0,347.37,0.0014857000000000002,0.007689,0.077548,2738.8402640000004,106.5118725,0.018655275176428177,0.005728261835340476,0.00803518977216644,1.4300000000000293e-07,-1393356.6634215163
2013-07-02,14098.74,35133.0,347.8,0.0014857000000000002,0.007639,0.077433,2720.453589,107.70027486,-0.006735942419099139,0.011095678438811873,0.0012371076278911985,0.0,-542023.8723736965
2013-07-03,14055.56,34879.0,345.82,0.0014857000000000002,0.00773,0.076292,2660.988668,108.6494788,-0.02210089362959078,0.00877477338794641,-0.005709193443539817,0.0,468823.4296618758
2013-07-04,14018.93,35490.0,354.51,0.0014857000000000002,0.00774,0.077357,2745.39993,108.5065182,0.031229024901159974,-0.0013166628840837191,0.02481814584239128,0.0,-2380128.8559510256
2013-07-05,14309.97,34646.0,352.53,0.0014143,0.00772,0.076619,2654.541874,110.4729684,-0.033654670698886946,0.017960614414702647,-0.005600829305074662,-7.140000000000011e-07,240895.98787137758
2013-07-08,14109.34,35217.0,357.15,0.0014071,0.007688,0.076199,2683.500183,108.47260592,0.010849893189926796,-0.018273200064715667,0.013020136587021724,-7.199999999999959e-08,-26864.593302032798
2013-07-09,14472.9,35234.0,360.11,0.0014071,0.007736,0.077689,2737.294226,111.9623544,0.01984794290357783,0.031665032262981896,0.00825367873213878,0.0,-3028677.5139512382
2013-07-10,14416.6,35090.0,362.04,0.0014071,0.007767,0.077362,2714.63258,111.9737322,-0.008313309154921456,0.00010161649408590989,0.005345162625849831,0.0,-79018.81432494936
2013-07-11,14472.58,36115.0,364.05,0.0014214,0.007763,0.076806,2773.84869,112.35063853999999,0.021579160044777446,0.003360372245142962,0.005536517881750136,1.429999999999986e-07,-1189206.9293717416
2013-07-12,14506.25,36130.0,364.95,0.0014214,0.007703,0.076859,2776.91567,111.74164375,0.001105065938021177,-0.005435227692844435,0.002469137056920978,0.0,144011.7184202047
2013-07-16,14599.12,35770.0,364.12,0.0014214,0.007665,0.077318,2765.66486,111.90225480000001,-0.004059778795058477,0.001436310837477528,-0.002276874260553008,0.0,172047.2303728002
2013-07-17,14615.04,36234.0,366.06,0.0014143,0.007654,0.077501,2808.171234,111.86351616,0.015252403307880691,-0.00034624277181283247,0.00531377075472772,-7.099999999999902e-08,-759696.897738869
2013-07-18,14808.5,36400.0,368.76,0.0014143,0.007589,0.077056,2804.8384,112.3817065,-0.0011875391666844592,0.004621648177970172,0.007348771538578269,0.0,-684603.1798842838
2013-07-19,14589.91,36000.0,369.76,0.0014214,0.007579,0.077231,2780.316,110.57692789,-0.008781335599404194,-0.016189711918149996,0.0027081205956767107,7.099999999999902e-08,1063421.821528192
2013-07-22,14658.04,36290.0,370.39,0.00145,0.00762,0.077187,2801.11623,111.69426480000001,0.007453401003909121,0.01005390134681683,0.0017023580413324524,2.8599999999999936e-07,-932666.8715499459
2013-07-23,14778.51,36445.0,368.72,0.0014929000000000001,0.007581,0.077287,2816.724715,112.03588431,0.005556770052987936,0.003053855520636084,-0.004518956155150633,4.290000000000023e-07,-79875.73120631688
2013-07-24,14731.28,36278.0,371.96,0.0015214,0.00754,0.077581,2814.483518,111.07385120000001,-0.0007959915618824809,-0.008623909397221574,0.008748773197743809,2.849999999999988e-07,12140.750817544502
2013-07-25,14562.93,36066.0,370.36,0.0015071000000000001,0.007582,0.077107,2780.941062,110.41613526,-0.011989387871227386,-0.005939030326036487,-0.004310816030149489,-1.429999999999986e-07,971220.6329704125
2013-07-26,14129.98,35865.0,368.31,0.0014785999999999998,0.00768,0.076817,2755.041705,108.5182464,-0.009356801509907697,-0.017337947454270974,-0.005550530718988256,-2.8500000000000315e-07,1643124.762815073
2013-07-29,13661.13,36062.0,368.33,0.0015214,0.007699,0.076873,2772.194126,105.17703987,0.0062065294787956304,-0.031273304130024826,5.430060817968041e-05,4.280000000000017e-07,1657611.0021705886
2013-07-30,13869.82,36320.0,368.99,0.0015214,0.007695,0.076908,2793.29856,106.72826489999999,0.007584067160915531,0.014640999586945647,0.0017902679332673088,0.0,-1220517.2171499443
2013-07-31,13668.32,36620.0,369.81,0.0015214,0.007655,0.075952,2781.3622400000004,104.6309896,-0.004282354987855896,-0.019846248445126058,0.002219816829232002,0.0,1174199.7788218164
2013-08-01,14005.77,37271.0,372.39,0.0015286,0.007614,0.075789,2824.7318189999996,106.63993278000001,0.01547260669151651,0.01901827008652557,0.00695233196442846,7.199999999999959e-08,-2038095.187982919
2013-08-02,14466.16,37101.0,371.34,0.0015357,0.007621,0.076278,2829.990078,110.24660536,0.0018597768772261603,0.03326167794226631,-0.0028236072166407666,7.100000000000118e-08,-1915626.075362906
2013-08-05,14258.04,37113.0,372.52,0.0015286,0.007659,0.076503,2839.255839,109.20232836000001,0.0032687836745841636,-0.009517338405918174,0.0031726426741318647,-7.100000000000118e-08,279755.9736420928
2013-08-06,14401.06,37029.0,371.38,0.0015214,0.007696,0.075741,2804.6134890000003,110.83055775999999,-0.012276253419152283,0.01480014328579049,-0.003064930481007977,-7.199999999999959e-08,-344654.052133235
2013-08-07,13824.94,36939.0,369.61,0.0015214,0.007772,0.075764,2798.646396,107.44743368,-0.002129865606161907,-0.031000789396966155,-0.004777401493877953,0.0,2181604.2567943274
2013-08-08,13605.56,37146.0,372.14,0.0015214,0.007788,0.076053,2825.064738,105.96010127999999,0.009395410150826677,-0.013939118714539234,0.0068217318809242755,0.0,136955.68069397673
2013-08-12,13519.43,37871.0,375.61,0.0015071000000000001,0.007788,0.076408,2893.647368,105.28932084,0.023986490999559074,-0.006350622763091174,0.009281243488356239,-1.429999999999986e-07,-907622.7120072895
2013-08-13,13867.0,38169.0,377.64,0.0015071000000000001,0.007692,0.075644,2887.2558360000003,106.664964,-0.0022112581300257617,0.01298074702555052,0.0053899898164644355,0.0,-1041628.4027417905
2013-08-14,14050.16,38429.0,379.62,0.0015143,0.007685,0.075819,2913.648351,107.9754796,0.009099511476051703,0.012211416107567707,0.005229391522531657,7.199999999999959e-08,-1325693.9882881143
2013-08-15,13752.94,38053.0,375.58,0.0015143,0.007711,0.0752,2861.5856,106.04892034000001,-0.018030147987451173,-0.01800366031645595,-0.010699254606787889,0.0,2245447.210645929
2013-08-16,13650.11,38525.0,374.75,0.0015143,0.007685,0.074913,2886.0233249999997,104.90109535,0.00850366563943794,-0.010882543092256114,-0.0022123607973529857,0.0,526112.590978537
2013-08-19,13758.13,38300.0,373.8,0.0015143,0.007643,0.073587,2818.3821,105.15338759,-0.02371654553608238,0.00240216117063774,-0.002538241961244303,0.0,711226.8949106394
