,VaR,ES,Loss,Date
922,4.479033685613046,5.726899961745473,-0.5579652702874565,2015-03-11
923,4.481848050401857,5.730793352747185,-0.66839279034047,2015-03-12
924,4.4819249598387545,5.730966142483985,0.3426621656416013,2015-03-13
925,4.482363289493871,5.732135305740519,-0.8283045733651888,2015-03-16
926,4.483741760584111,5.733593819441599,0.0370596235408405,2015-03-17
927,4.478329125362528,5.726461394980405,-1.38887559509903,2015-03-18
928,4.4797934564377275,5.727634770829286,0.4480652397811164,2015-03-19
929,4.476436524280763,5.723654781296886,-0.9376874897619664,2015-03-20
930,4.477381287435354,5.724758469755527,-0.3003354560340797,2015-03-23
931,4.477669853021787,5.725003771150937,0.3650806712697259,2015-03-24
932,4.476192339615936,5.723574626212426,1.4273775769996546,2015-03-25
933,4.474340152980238,5.721466436209949,0.4540664512313237,2015-03-26
934,4.472650083280414,5.719592879279456,0.4897692441089691,2015-03-27
935,4.4680679631606175,5.713767263380619,-1.3211978784186185,2015-03-30
936,4.468102187077165,5.713171060709228,1.296150275601306,2015-03-31
937,4.466581929410272,5.711567163442583,-0.0454554652235994,2015-04-01
938,4.466707935033309,5.711884362280464,-0.417731373824749,2015-04-02
939,4.461933866492469,5.705485970485151,-1.6455393722615297,2015-04-07
940,4.463433504483504,5.707039171409014,0.1773526878338555,2015-04-08
941,4.463625177231013,5.707109633549515,-0.6624959518805773,2015-04-09
942,4.464616790107538,5.708055622968608,-0.6912751472370343,2015-04-10
943,4.465890025472996,5.709412535859186,0.1273093293427413,2015-04-13
944,4.465462127859414,5.709056021250211,0.1342150579793244,2015-04-14
945,4.46405082769858,5.707298231393319,-0.8632871682282645,2015-04-15
946,4.465316620914967,5.708969741446017,-0.0986608879731992,2015-04-16
947,4.459312681758123,5.701147491714032,1.576447240634564,2015-04-17
948,4.459039620131681,5.701106029355926,-0.7835772251121681,2015-04-20
949,4.458825893089033,5.700812206986743,-0.510662947252073,2015-04-21
950,4.458338910432515,5.699992196915753,-0.6657940469615442,2015-04-22
951,4.459013047851099,5.700577606652729,-0.4428923360293724,2015-04-23
952,4.462884697102529,5.705171992931311,-0.1789680824675465,2015-04-24
953,4.467924288212903,5.711340610422975,0.1049687640579266,2015-04-27
954,4.476792658592697,5.722333122664333,0.2895548488947203,2015-04-28
955,4.487452486166332,5.735410431882905,2.137548967047848,2015-04-30
956,4.481104965378277,5.727918036645415,0.9534768107882065,2015-05-07
957,4.475847952409926,5.721448185242584,-1.4585954323723476,2015-05-08
958,4.4804504908506315,5.727501258898965,-0.1961992617099171,2015-05-11
959,4.48123733586229,5.728406737969789,0.1049138223668423,2015-05-12
960,4.481034510710208,5.728343649151264,-0.1381918858322199,2015-05-13
961,4.490852772200101,5.7405195022331545,-0.7970052133553311,2015-05-14
962,4.492092729517435,5.7418168952932875,-0.1772143198943641,2015-05-15
963,4.493728576949876,5.744196420620296,-0.3829954360134028,2015-05-18
964,4.494706148026595,5.745815065161283,-0.0129860944573177,2015-05-19
965,4.494660548899007,5.745744376202904,-0.3040389052158225,2015-05-20
966,4.495075870511112,5.746446427035464,-0.5031811215735065,2015-05-21
967,4.496808504832597,5.7484294750352225,0.2267076223999383,2015-05-22
968,4.498655117214337,5.750469145551749,1.1109549784605488,2015-05-26
969,4.497131052207461,5.748870193358447,-0.7915584448547923,2015-05-27
970,4.49738536490011,5.749267118402452,-0.0718102310656164,2015-05-28
971,4.4964177773169345,5.748236623602106,0.3834814291945739,2015-05-29
972,4.496666696604739,5.74903286949761,-0.0015204576340877,2015-06-01
973,4.496313156198846,5.748717056055766,0.0963461601594195,2015-06-02
974,4.4972963253879,5.749822978117751,0.1249378435814662,2015-06-03
975,4.498244278108585,5.7516759566456095,0.7335259261666566,2015-06-04
976,4.499835183130764,5.7545085639694245,0.1370484770806679,2015-06-05
977,4.4987703883852905,5.7533262701145516,0.6798719316834295,2015-06-08
978,4.497887369436261,5.7524382579590725,0.1486870905589054,2015-06-09
979,4.495507639566239,5.749480619353813,-1.01185272564144,2015-06-10
980,4.506431373400792,5.762840843131724,-0.4261771355274107,2015-06-11
981,4.5073803491834425,5.764423083227819,0.9057144699377384,2015-06-12
982,4.509293694189815,5.767706138749987,0.607280395405197,2015-06-15
983,4.508903218869528,5.767706327113213,-0.2810180441226018,2015-06-16
984,4.508854330524965,5.767682623529211,0.0801424565369584,2015-06-17
985,4.508528529641078,5.767353637680742,-0.4583201152512312,2015-06-18
986,4.509525790700134,5.76843652909056,0.029055826562827,2015-06-19
987,4.504345148736178,5.761939404808186,-1.5073770498642414,2015-06-22
988,4.502975019684223,5.759763656342043,-1.0612592475753102,2015-06-23
989,4.503751722069646,5.760646750609253,0.5624722326462611,2015-06-24
990,4.502757128838477,5.759734573282536,0.2047331648675604,2015-06-25
991,4.50192903163205,5.758924952084546,0.1752194953906055,2015-06-26
992,4.483910285195194,5.735403277890533,2.915522457305012,2015-06-29
993,4.479501085268126,5.73052756510558,-0.7330230997021194,2015-06-30
994,4.481074461573577,5.732164612958924,-0.6095610263811793,2015-07-01
995,4.483202364207183,5.735203590643883,0.1534936425508685,2015-07-02
996,4.471704705891795,5.720710060013402,2.004088606856385,2015-07-06
997,4.467802418691786,5.71639491103242,0.3351871568493745,2015-07-07
998,4.457109008497229,5.702791479608083,1.6530803872188016,2015-07-08
999,4.450464010024572,5.69478279601687,-1.1616262155894603,2015-07-09
1000,4.447964006606393,5.6909299207542965,-1.3874929184561609,2015-07-10
1001,4.4460040156684535,5.687971328008161,-1.5806610944713568,2015-07-13
1002,4.447343364830454,5.689197374695187,-0.8052132285916876,2015-07-14
1003,4.448161111837289,5.689974602656201,0.0923652650378568,2015-07-15
1004,4.447106147784027,5.688988708321276,-0.8687282327809478,2015-07-16
1005,4.448120475569757,5.690021876944609,-0.3487069263571076,2015-07-17
1006,4.448277360656464,5.690132918378295,0.1741994152542823,2015-07-21
1007,4.443986550808078,5.684600777929732,1.1454386353282486,2015-07-22
1008,4.442194930805293,5.682639871111458,0.343210702995965,2015-07-23
1009,4.437380020256671,5.6765896942444325,1.2533893348651115,2015-07-24
1010,4.428878325463906,5.666208435642027,1.637356146713946,2015-07-27
1011,4.425469628855234,5.662433999994493,-0.884370156803306,2015-07-28
1012,4.4256736290052086,5.662507573623768,-0.4428432674203854,2015-07-29
1013,4.430247228475275,5.667963762122733,-0.6364099609605433,2015-07-30
1014,4.431441834197675,5.669306529233287,0.2765763858306209,2015-07-31
1015,4.4314120821736624,5.6691156657000015,0.3275147783069144,2015-08-03
1016,4.4311358591921906,5.669236576414102,0.0108143610721229,2015-08-04
1017,4.430934385679722,5.669074749117636,-0.5216124223222706,2015-08-05
1018,4.431212810982619,5.669683119216421,0.884948782775516,2015-08-06
1019,4.430247773768701,5.668618214543495,0.388024033423648,2015-08-07
1020,4.425675069257218,5.662794770641042,-1.3804685882559509,2015-08-10
1021,4.421091644777193,5.65646630186973,1.3658072043141205,2015-08-11
1022,4.413523981401692,5.647375902327402,1.263245561609988,2015-08-12
1023,4.412539528518983,5.6469251461495364,0.0001032704566334,2015-08-13
1024,4.412008981742817,5.646357229987919,0.2769799381711098,2015-08-14
1025,4.4114576601407505,5.64585237039021,-0.4711217371232949,2015-08-17
1026,4.410829208164535,5.645070648064515,0.286080249857762,2015-08-18
1027,4.403456926605886,5.635651524369151,1.59751068485528,2015-08-19
1028,4.3939047726370575,5.623793211262469,2.1198650803921555,2015-08-20
1029,4.361683038239684,5.58219255091871,3.81183475567018,2015-08-21
1030,4.297812071054906,5.499953034086941,5.001204700534134,2015-08-24
1031,4.292758883994641,5.495214454149348,0.0973432496261529,2015-08-25
1032,4.287379626152524,5.487884602666203,-2.303923785051959,2015-08-26
1033,4.2621834815924515,5.454426587068375,-3.2440050394023205,2015-08-27
1034,4.262740918956765,5.454196375166597,-1.7121556342829691,2015-08-28
1035,4.264748699586565,5.456321446169329,0.3161030333836353,2015-08-31
1036,4.225769417077845,5.405704451194242,3.909484255826301,2015-09-01
1037,4.2193382451686885,5.398648952426986,-1.3415092942087374,2015-09-02
1038,4.219006210941694,5.398087320722564,-0.7379015246173213,2015-09-03
1039,4.20558212458953,5.380172436204779,2.027525184048864,2015-09-04
1040,4.198757922150283,5.372193257653942,-1.4060484298505014,2015-09-08
1041,4.196735798804574,5.369294024046344,-1.29118831563444,2015-09-09
1042,4.201618755509389,5.374920875378619,0.4536012404928011,2015-09-10
1043,4.200863474940728,5.374108150018076,0.1578005974690818,2015-09-11
1044,4.200768967227432,5.373792452524395,1.0348760224009377,2015-09-14
1045,4.199039577888973,5.371732721733998,-0.9809999486695784,2015-09-15
1046,4.216415996014571,5.393263544657379,-1.2723211721591718,2015-09-16
1047,4.218417006138679,5.39559830780287,-0.1883038600457051,2015-09-17
1048,4.206051879251669,5.3795258671713695,2.1449028419307066,2015-09-18
1049,4.185022477282656,5.352403993502674,2.594320400606902,2015-09-24
1050,4.184631987482588,5.352504799386309,-0.8652446882605667,2015-09-25
1051,4.169480131029578,5.332418022076728,2.8218960368839525,2015-09-28
1052,4.170063536570994,5.334580470901846,1.156554036181581,2015-09-29
1053,4.156685944200547,5.317781034831305,-2.5339695223879946,2015-09-30
1054,4.1605816688092245,5.322416778852172,-0.247447107117672,2015-10-01
1055,4.158763634705152,5.319728419090576,-1.2599171542561831,2015-10-02
1056,4.147786118600119,5.30498068918673,-2.347151938226009,2015-10-05
1057,4.155986339563884,5.315578088191244,-0.6080096633910831,2015-10-06
1058,4.155527048267977,5.314662841586401,-0.5775511341425354,2015-10-07
1059,4.156477940910029,5.315590574947114,-0.1475852896834173,2015-10-08
1060,4.157559599774754,5.316734169269447,-0.6958457693405179,2015-10-09
1061,4.151315126097607,5.308695342561432,1.3805420919990778,2015-10-13
1062,4.151040995134662,5.308659000510048,0.7798919318757885,2015-10-14
1063,4.147216705844593,5.303544941018378,-1.66913304991164,2015-10-15
1064,4.233619072579086,5.414050029664274,-0.6842884027798352,2015-10-16
1065,4.232982977818775,5.412979861604309,0.4062088404195185,2015-10-19
1066,4.265243159418308,5.454249468370549,0.2149051823800863,2015-10-20
1067,4.279531951774332,5.472237703447962,0.0216621002220768,2015-10-21
1068,4.287601566259531,5.483649308275032,-1.1985932927674812,2015-10-22
1069,4.2862707498517665,5.481346644211506,-1.8958464274691929,2015-10-23
1070,4.291181018069693,5.487826653401029,-0.0002453932783319,2015-10-26
1071,4.2954365188784225,5.4930115695032935,0.6322852372846205,2015-10-27
1072,4.322114294388131,5.527099344071867,-1.4937262074853224,2015-10-28
1073,4.496520082221482,5.7519677632912405,0.333322693885445,2015-10-29
1074,4.513136296256906,5.774818347651365,-0.1861017410421227,2015-10-30
1075,4.540962665819694,5.81002620452368,-0.1979712440727375,2015-11-02
1076,4.748505653162404,6.078009548585837,-0.7154429006791345,2015-11-04
1077,4.760763250624961,6.0946487291834215,0.2166178504889999,2015-11-05
1078,4.94579985785795,6.333468728344322,-0.4013523800626621,2015-11-06
1079,4.9603510238986965,6.353511981880265,0.4941823288651604,2015-11-09
1080,5.028206155044977,6.440638814596681,0.1284218166810392,2015-11-10
1081,5.034369627382644,6.449431892850606,0.1789501286173351,2015-11-11
1082,5.032557568283613,6.4468373162009085,1.4665243201102205,2015-11-12
1083,5.138011123985374,6.587573503911703,1.4385876642708173,2015-11-13
1084,5.157945396344388,6.61524861251502,-0.473824651131614,2015-11-16
1085,5.160464568504988,6.618805277682173,-0.6047144567762518,2015-11-17
1086,5.173227752929802,6.634578342863143,-0.9854337767350656,2015-11-18
1087,5.1755752624315825,6.637861417023773,-0.4114601704860314,2015-11-19
1088,5.176235591372964,6.6384887289553465,-0.2758141329222928,2015-11-20
1089,5.219369503636498,6.693305350718655,-0.2348603153502253,2015-11-24
1090,5.223114258861006,6.698722230041959,-0.3607405462469053,2015-11-25
1091,5.223495789515625,6.699032777181897,0.0091964139650725,2015-11-27
1092,5.26400245704009,6.753771594716645,0.6653046056971311,2015-11-30
1093,5.263562565799347,6.753759394473915,-0.9605534296771384,2015-12-01
1094,5.264120644800744,6.754660809561673,0.95606430819056,2015-12-02
1095,5.2601361947452565,6.749976576364645,1.4726783293908918,2015-12-03
1096,5.265370051268883,6.757905655973587,-0.2864957762308691,2015-12-04
1097,5.275978375614272,6.771053005785846,0.7877836061749742,2015-12-07
1098,5.272569061710226,6.767056931902059,0.8105797457922613,2015-12-08
1099,5.276489552419851,6.773226909655336,1.015469494302934,2015-12-09
1100,5.277085433965416,6.774002000027347,0.3753487280159561,2015-12-10
1101,5.3032723153103545,6.807173953424141,1.6265102954935575,2015-12-11
1102,5.306726819835882,6.812941613310719,0.9249418891148332,2015-12-14
1103,5.304811250823905,6.810768533471319,-0.7242402948941519,2015-12-15
1104,5.303648954969878,6.808838630979731,-1.3039625655250795,2015-12-16
1105,5.306502286784258,6.812568570616211,0.24952051097393,2015-12-17
1106,5.30369480936365,6.809024780194145,1.4348709358697362,2015-12-18
1107,5.307169060751777,6.814570953385396,0.0730331392161247,2015-12-21
1108,5.307028212865847,6.814454360183506,-0.3110325087883143,2015-12-22
1109,5.309910637216296,6.818829480670581,-1.558516143726138,2015-12-24
1110,5.310550024366772,6.819188739761543,0.5279074476131961,2015-12-28
1111,5.309294060371497,6.817514146870169,-1.628290333441987,2015-12-29
